id,hotelId,receiptId,bookingType,bookingId,type,planId,facilityTypeId,paymentRoomBookingItemId,amount,paymentMethodId,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId,paymentMethod
201285,3,64194,'room_booking_item',69678,'payment',None,None,None,12800,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23075483,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201286,3,64195,'room_booking_item',69679,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076320,None
201287,3,64195,'room_booking_item',69679,'receipt',None,None,None,7400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076321,None
201288,3,64195,'room_booking_item',69679,'payment',None,None,None,13800,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076322,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201289,3,64196,'room_booking_item',69680,'receipt',None,None,None,7400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076324,None
201290,3,64196,'room_booking_item',69680,'receipt',None,None,None,7400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076325,None
201291,3,64196,'room_booking_item',69680,'payment',None,None,None,13320,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076326,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201292,3,64196,'room_booking_item',69680,'payment',None,None,None,1480,26,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23076327,'{'id': 26, 'name': '事前入金分（ポイント)', 'hotelId': 3}'
201293,3,64197,'room_booking_item',69681,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23077873,None
201294,3,64197,'room_booking_item',69681,'payment',None,None,None,6400,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23077874,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201295,3,64198,'room_booking_item',69682,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23077877,None
201296,3,64198,'room_booking_item',69682,'payment',None,None,None,6400,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23077878,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201297,3,64199,'room_booking_item',69683,'receipt',None,None,None,6460,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079418,None
201298,3,64199,'room_booking_item',69683,'receipt',None,None,None,6555,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079419,None
201299,3,64199,'room_booking_item',69683,'payment',None,None,None,13015,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079420,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201300,3,64200,'room_booking_item',69684,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079904,None
201301,3,64200,'room_booking_item',69684,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079905,None
201302,3,64200,'room_booking_item',69684,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079906,None
201303,3,64200,'room_booking_item',69684,'receipt',None,None,None,6400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079907,None
201304,3,64200,'room_booking_item',69684,'payment',None,None,None,25600,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23079908,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201305,3,64201,'room_booking_item',69685,'receipt',None,None,None,10000,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080336,None
201306,3,64201,'room_booking_item',69685,'receipt',None,None,None,11400,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080337,None
201307,3,64201,'room_booking_item',69685,'payment',None,None,None,21400,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080338,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201308,3,64202,'room_booking_item',69686,'receipt',None,None,None,7900,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080344,None
201309,3,64202,'room_booking_item',69686,'payment',None,None,None,5900,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080345,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201310,3,64202,'room_booking_item',69686,'payment',None,None,None,2000,26,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080346,'{'id': 26, 'name': '事前入金分（ポイント)', 'hotelId': 3}'
201311,3,64203,'room_booking_item',69687,'receipt',None,None,None,7125,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080349,None
201312,3,64203,'room_booking_item',69687,'payment',None,None,None,7125,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23080350,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201313,3,64204,'room_booking_item',69688,'receipt',None,None,None,6900,None,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23081674,None
201314,3,64204,'room_booking_item',69688,'payment',None,None,None,6900,27,'2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,23081675,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202471,3,64576,'room_booking_item',70086,'payment',None,None,None,605,26,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23441593,'{'id': 26, 'name': '事前入金分（ポイント)', 'hotelId': 3}'
202472,3,64577,'room_booking_item',70087,'receipt',None,None,None,10200,None,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23443556,None
202473,3,64577,'room_booking_item',70087,'payment',None,None,None,10200,27,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23443557,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202474,3,64578,'room_booking_item',70088,'receipt',None,None,None,10200,None,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23445002,None
202475,3,64578,'room_booking_item',70088,'payment',None,None,None,10200,27,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23445003,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202476,3,64579,'room_booking_item',70089,'receipt',None,None,None,10200,None,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23446090,None
202477,3,64579,'room_booking_item',70089,'receipt',None,None,None,8000,None,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23446091,None
202478,3,64579,'room_booking_item',70089,'receipt',None,None,None,6900,None,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23446093,None
202479,3,64579,'room_booking_item',70089,'payment',None,None,None,25100,27,'2023-02-28 10:17:31.174585+09:00','2023-02-28 10:17:31.174585+09:00',None,None,None,None,23446094,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202480,3,64580,'room_booking_item',70090,'receipt',None,None,None,6400,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23446678,None
202481,3,64580,'room_booking_item',70090,'payment',None,None,None,3840,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23446679,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202482,3,64580,'room_booking_item',70090,'payment',None,None,None,2560,26,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23446680,'{'id': 26, 'name': '事前入金分（ポイント)', 'hotelId': 3}'
202483,3,64581,'room_booking_item',70091,'receipt',None,None,None,5636,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447471,None
202484,3,64581,'room_booking_item',70091,'payment',None,None,None,5636,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447472,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202485,3,64582,'room_booking_item',70092,'receipt',None,None,None,5636,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447479,None
202486,3,64582,'room_booking_item',70092,'payment',None,None,None,5636,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447481,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202487,3,64583,'room_booking_item',70093,'receipt',None,None,None,5636,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447482,None
202488,3,64583,'room_booking_item',70093,'payment',None,None,None,5636,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447483,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202489,3,64584,'room_booking_item',70094,'receipt',None,None,None,5636,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447488,None
202490,3,64584,'room_booking_item',70094,'payment',None,None,None,5636,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447489,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202491,3,64585,'room_booking_item',70095,'receipt',None,None,None,5111,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447809,None
202492,3,64585,'room_booking_item',70095,'payment',None,None,None,5111,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23447810,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202493,3,64586,'room_booking_item',70096,'receipt',None,None,None,8000,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23448291,None
202494,3,64586,'room_booking_item',70096,'payment',None,None,None,8000,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23448292,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202495,3,64587,'room_booking_item',70097,'receipt',None,None,None,13400,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23448999,None
202496,3,64587,'room_booking_item',70097,'receipt',None,None,None,10400,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23449000,None
202497,3,64587,'room_booking_item',70097,'payment',None,None,None,23800,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23449001,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202498,3,64588,'room_booking_item',70098,'receipt',None,None,None,10100,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23451934,None
202499,3,64588,'room_booking_item',70098,'payment',None,None,None,10100,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23451935,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202500,3,64589,'room_booking_item',70099,'receipt',None,None,None,6900,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23452317,None
202501,3,64589,'room_booking_item',70099,'receipt',None,None,None,9700,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23452318,None
202502,3,64589,'room_booking_item',70099,'receipt',None,None,None,10200,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23452319,None
202503,3,64589,'room_booking_item',70099,'receipt',None,None,None,10200,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23452320,None
202504,3,64589,'room_booking_item',70099,'payment',None,None,None,37000,27,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23452321,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
202505,3,64590,'room_booking_item',70100,'receipt',None,None,None,13400,None,'2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,23453684,None
204056,3,65045,'room_booking_item',70596,'receipt',None,None,None,6900,None,'2023-02-28 10:20:29.357245+09:00','2023-02-28 10:20:29.357245+09:00',None,None,None,None,23805628,None
201315,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081676,None
201316,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081677,None
201317,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081678,None
201318,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081679,None
201319,3,64205,'room_booking_item',69689,'receipt',None,None,None,7400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081680,None
201320,3,64205,'room_booking_item',69689,'receipt',None,None,None,7400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081681,None
201321,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081682,None
201322,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081683,None
201323,3,64205,'room_booking_item',69689,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081684,None
201324,3,64205,'room_booking_item',69689,'payment',None,None,None,59600,27,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23081685,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201325,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082015,None
201326,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082016,None
201327,3,64206,'room_booking_item',69690,'receipt',None,None,None,7400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082017,None
201328,3,64206,'room_booking_item',69690,'receipt',None,None,None,7400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082018,None
201329,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082019,None
201330,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082020,None
201331,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082021,None
201332,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082022,None
201333,3,64206,'room_booking_item',69690,'receipt',None,None,None,6400,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082023,None
201334,3,64206,'room_booking_item',69690,'payment',None,None,None,59600,27,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082024,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201335,3,64207,'room_booking_item',69691,'receipt',None,None,None,6800,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082026,None
201336,3,64207,'room_booking_item',69691,'receipt',None,None,None,8500,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082027,None
201337,3,64207,'room_booking_item',69691,'receipt',None,None,None,6800,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082028,None
201338,3,64207,'room_booking_item',69691,'receipt',None,None,None,6800,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082029,None
201339,3,64207,'room_booking_item',69691,'receipt',None,None,None,6800,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082030,None
201340,3,64207,'room_booking_item',69691,'receipt',None,None,None,6800,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082031,None
201341,3,64207,'room_booking_item',69691,'receipt',None,None,None,6800,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082032,None
201342,3,64207,'room_booking_item',69691,'payment',None,None,None,49300,27,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23082033,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
201343,3,64208,'room_booking_item',69692,'receipt',None,None,None,8000,None,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23083405,None
201344,3,64208,'room_booking_item',69692,'payment',None,None,None,8000,27,'2023-02-28 10:15:15.948732+09:00','2023-02-28 10:15:15.948732+09:00',None,None,None,None,23083406,'{'id': 27, 'name': '事前入金分', 'hotelId': 3}'
