id,hotelId,receiptItemId,planSaleItemId,facilityTypeSaleItemId,saleItemId,saleItem,unitPrice,quantity,amount,type,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId,boughtAt,payAt,taxId,tax,childrenTypeId,childrenType
208324,3,201246,None,None,None,None,None,None,5760,'payment','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None
208325,3,201247,None,None,None,None,None,None,640,'payment','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None
208326,3,201248,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,'2022-11-16 00:00:00+09:00',None,None,None,None,None
208327,3,201249,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,'2022-11-17 00:00:00+09:00',None,None,None,None,None
208328,3,201250,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,'2022-11-18 00:00:00+09:00',None,None,None,None,None
208329,3,201251,None,None,None,None,3382,2,6764,'stay_price','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,'2022-11-19 00:00:00+09:00',None,None,None,None,None
208330,3,201252,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,'2022-11-20 00:00:00+09:00',None,None,None,None,None
208331,3,201253,None,None,None,None,None,None,29008,'payment','2023-02-28 10:15:04.729704+09:00','2023-02-28 10:15:04.729704+09:00',None,None,None,None,None,None,'2022-11-21 00:00:00+09:00',None,None,None,None
208332,3,201254,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-16 00:00:00+09:00',None,None,None,None,None
208333,3,201255,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-17 00:00:00+09:00',None,None,None,None,None
208334,3,201256,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-18 00:00:00+09:00',None,None,None,None,None
208335,3,201257,None,None,None,None,3382,2,6764,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-19 00:00:00+09:00',None,None,None,None,None
208336,3,201258,None,None,None,None,2780,2,5561,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-20 00:00:00+09:00',None,None,None,None,None
208337,3,201259,None,None,None,None,None,None,29008,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-21 00:00:00+09:00',None,None,None,None
208338,3,201260,None,None,None,None,3450,2,6900,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-10-29 00:00:00+09:00',None,None,None,None,None
208339,3,201261,None,None,None,None,None,None,100,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-10-30 00:00:00+09:00',None,None,None,None
208340,3,201262,None,None,None,None,None,None,6800,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-10-30 00:00:00+09:00',None,None,None,None
208341,3,201263,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-07 00:00:00+09:00',None,None,None,None,None
208342,3,201264,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-08 00:00:00+09:00',None,None,None,None,None
208343,3,201265,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-09 00:00:00+09:00',None,None,None,None,None
208344,3,201266,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-10 00:00:00+09:00',None,None,None,None,None
208345,3,201267,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None,None
208346,3,201268,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-12 00:00:00+09:00',None,None,None,None,None
208347,3,201269,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-13 00:00:00+09:00',None,None,None,None,None
208348,3,201270,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-14 00:00:00+09:00',None,None,None,None,None
208349,3,201271,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-15 00:00:00+09:00',None,None,None,None,None
208350,3,201272,None,None,None,None,None,None,59600,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-16 00:00:00+09:00',None,None,None,None
208351,3,201273,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-16 00:00:00+09:00',None,None,None,None,None
208352,3,201274,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-17 00:00:00+09:00',None,None,None,None,None
208353,3,201275,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-18 00:00:00+09:00',None,None,None,None,None
208354,3,201276,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-19 00:00:00+09:00',None,None,None,None,None
208355,3,201277,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-20 00:00:00+09:00',None,None,None,None,None
208356,3,201278,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-21 00:00:00+09:00',None,None,None,None,None
208357,3,201279,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-22 00:00:00+09:00',None,None,None,None,None
208358,3,201280,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-23 00:00:00+09:00',None,None,None,None,None
208359,3,201281,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-24 00:00:00+09:00',None,None,None,None,None
208360,3,201282,None,None,None,None,None,None,60600,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-25 00:00:00+09:00',None,None,None,None
208361,3,201283,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-16 00:00:00+09:00',None,None,None,None,None
208362,3,201284,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-17 00:00:00+09:00',None,None,None,None,None
208363,3,201285,None,None,None,None,None,None,12800,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-18 00:00:00+09:00',None,None,None,None
208364,3,201286,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-10 00:00:00+09:00',None,None,None,None,None
208365,3,201287,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None,None
208366,3,201288,None,None,None,None,None,None,13800,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-12 00:00:00+09:00',None,None,None,None
208367,3,201289,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None,None
208368,3,201290,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-12 00:00:00+09:00',None,None,None,None,None
208369,3,201291,None,None,None,None,None,None,13320,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-13 00:00:00+09:00',None,None,None,None
208370,3,201292,None,None,None,None,None,None,1480,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-13 00:00:00+09:00',None,None,None,None
208371,3,201293,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-10-27 00:00:00+09:00',None,None,None,None,None
208372,3,201294,None,None,None,None,None,None,6400,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-10-28 00:00:00+09:00',None,None,None,None
208373,3,201295,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-10-27 00:00:00+09:00',None,None,None,None,None
208374,3,201296,None,None,None,None,None,None,6400,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-10-28 00:00:00+09:00',None,None,None,None
208375,3,201297,None,None,None,None,6460,1,6460,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-12-01 00:00:00+09:00',None,None,None,None,None
208376,3,201298,None,None,None,None,6555,1,6555,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-12-02 00:00:00+09:00',None,None,None,None,None
208377,3,201299,None,None,None,None,None,None,13015,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-12-03 00:00:00+09:00',None,None,None,None
208378,3,201300,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-07 00:00:00+09:00',None,None,None,None,None
208379,3,201301,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-08 00:00:00+09:00',None,None,None,None,None
208380,3,201302,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-09 00:00:00+09:00',None,None,None,None,None
208381,3,201303,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-10 00:00:00+09:00',None,None,None,None,None
208382,3,201304,None,None,None,None,None,None,25600,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None
208383,3,201305,None,None,None,None,5000,2,10000,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None,None
208384,3,201306,None,None,None,None,5700,2,11400,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-12 00:00:00+09:00',None,None,None,None,None
208385,3,201307,None,None,None,None,None,None,21400,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-13 00:00:00+09:00',None,None,None,None
208386,3,201308,None,None,None,None,3950,2,7900,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-05 00:00:00+09:00',None,None,None,None,None
208387,3,201309,None,None,None,None,None,None,5900,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-06 00:00:00+09:00',None,None,None,None
208388,3,201310,None,None,None,None,None,None,2000,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-06 00:00:00+09:00',None,None,None,None
208389,3,201311,None,None,None,None,7125,1,7125,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-12-17 00:00:00+09:00',None,None,None,None,None
208390,3,201312,None,None,None,None,None,None,7125,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-12-18 00:00:00+09:00',None,None,None,None
208391,3,201313,None,None,None,None,6900,1,6900,'stay_price','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,'2022-11-09 00:00:00+09:00',None,None,None,None,None
208392,3,201314,None,None,None,None,None,None,6900,'payment','2023-02-28 10:15:10.407584+09:00','2023-02-28 10:15:10.407584+09:00',None,None,None,None,None,None,'2022-11-10 00:00:00+09:00',None,None,None,None
209579,3,202498,None,None,None,None,10100,1,10100,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-19 00:00:00+09:00',None,None,None,None,None
209580,3,202499,None,None,None,None,None,None,10100,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-11-20 00:00:00+09:00',None,None,None,None
209581,3,202500,None,None,None,None,6900,1,6900,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-07 00:00:00+09:00',None,None,None,None,None
209582,3,202501,None,None,None,None,9700,1,9700,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-08 00:00:00+09:00',None,None,None,None,None
209583,3,202502,None,None,None,None,10200,1,10200,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-09 00:00:00+09:00',None,None,None,None,None
209584,3,202503,None,None,None,None,10200,1,10200,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-10 00:00:00+09:00',None,None,None,None,None
209585,3,202504,None,None,None,None,None,None,37000,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None
209586,3,202505,None,None,None,None,6700,2,13400,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-05 00:00:00+09:00',None,None,None,None,None
209587,3,202506,None,None,None,None,None,None,13400,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-11-06 00:00:00+09:00',None,None,None,None
209588,3,202507,None,None,None,None,10100,1,10100,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-19 00:00:00+09:00',None,None,None,None,None
209589,3,202508,None,None,None,None,None,None,10100,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-11-20 00:00:00+09:00',None,None,None,None
209590,3,202509,None,None,None,None,7400,1,7400,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-12-17 00:00:00+09:00',None,None,None,None,None
209591,3,202510,None,None,None,None,None,None,6660,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-12-18 00:00:00+09:00',None,None,None,None
209592,3,202511,None,None,None,None,None,None,740,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-12-18 00:00:00+09:00',None,None,None,None
209593,3,202512,None,None,None,None,3950,2,7900,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-12-17 00:00:00+09:00',None,None,None,None,None
209594,3,202513,None,None,None,None,None,None,7900,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-12-18 00:00:00+09:00',None,None,None,None
209595,3,202514,None,None,None,None,3500,2,7000,'stay_price','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,'2022-11-07 00:00:00+09:00',None,None,None,None,None
209596,3,202515,None,None,None,None,None,None,3500,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-11-08 00:00:00+09:00',None,None,None,None
209597,3,202516,None,None,None,None,None,None,3500,'payment','2023-02-28 10:17:36.590814+09:00','2023-02-28 10:17:36.590814+09:00',None,None,None,None,None,None,'2022-11-08 00:00:00+09:00',None,None,None,None
209598,3,202517,None,None,None,None,6400,1,6400,'stay_price','2023-02-28 10:17:41.993579+09:00','2023-02-28 10:17:41.993579+09:00',None,None,None,None,None,'2022-11-01 00:00:00+09:00',None,None,None,None,None
209599,3,202518,None,None,None,None,None,None,6400,'payment','2023-02-28 10:17:41.993579+09:00','2023-02-28 10:17:41.993579+09:00',None,None,None,None,None,None,'2022-11-02 00:00:00+09:00',None,None,None,None
209600,3,202519,None,None,None,None,10200,1,10200,'stay_price','2023-02-28 10:17:41.993579+09:00','2023-02-28 10:17:41.993579+09:00',None,None,None,None,None,'2022-11-08 00:00:00+09:00',None,None,None,None,None
209601,3,202520,None,None,None,None,10200,1,10200,'stay_price','2023-02-28 10:17:41.993579+09:00','2023-02-28 10:17:41.993579+09:00',None,None,None,None,None,'2022-11-09 00:00:00+09:00',None,None,None,None,None
209602,3,202521,None,None,None,None,10200,1,10200,'stay_price','2023-02-28 10:17:41.993579+09:00','2023-02-28 10:17:41.993579+09:00',None,None,None,None,None,'2022-11-10 00:00:00+09:00',None,None,None,None,None
209603,3,202522,None,None,None,None,10200,1,10200,'stay_price','2023-02-28 10:17:41.993579+09:00','2023-02-28 10:17:41.993579+09:00',None,None,None,None,None,'2022-11-11 00:00:00+09:00',None,None,None,None,None
